date,sku,units_sold,price,promo_flag
2023-10-26,GATHERED_WAIST_KNIT_SWEATER,18,50.14,0
2023-10-27,GATHERED_WAIST_KNIT_SWEATER,28,46.69,0
2023-10-28,GATHERED_WAIST_KNIT_SWEATER,13,47.76,0
2023-10-29,GATHERED_WAIST_KNIT_SWEATER,39,49.12,0
2023-10-30,GATHERED_WAIST_KNIT_SWEATER,24,48.27,0
2023-10-31,GATHERED_WAIST_KNIT_SWEATER,20,47.43,0
2023-11-01,GATHERED_WAIST_KNIT_SWEATER,58,42.36,1
2023-11-02,GATHERED_WAIST_KNIT_SWEATER,54,37.88,1
2023-11-03,GATHERED_WAIST_KNIT_SWEATER,33,37.25,1
2023-11-04,GATHERED_WAIST_KNIT_SWEATER,62,36.79,1
2023-11-05,GATHERED_WAIST_KNIT_SWEATER,53,39.74,1
2023-11-06,GATHERED_WAIST_KNIT_SWEATER,20,40.21,1
2023-11-07,GATHERED_WAIST_KNIT_SWEATER,39,37.11,1
2023-11-08,GATHERED_WAIST_KNIT_SWEATER,44,38.4,1
2023-11-09,GATHERED_WAIST_KNIT_SWEATER,44,40.66,1
2023-11-10,GATHERED_WAIST_KNIT_SWEATER,55,40.65,1
2023-11-11,GATHERED_WAIST_KNIT_SWEATER,74,38.8,1
2023-11-12,GATHERED_WAIST_KNIT_SWEATER,51,40.07,1
2023-11-13,GATHERED_WAIST_KNIT_SWEATER,36,36.78,1
2023-11-14,GATHERED_WAIST_KNIT_SWEATER,61,36.16,1
2023-11-15,GATHERED_WAIST_KNIT_SWEATER,49,39.75,1
2023-11-16,GATHERED_WAIST_KNIT_SWEATER,40,38.05,1
2023-11-17,GATHERED_WAIST_KNIT_SWEATER,41,41.81,1
2023-11-18,GATHERED_WAIST_KNIT_SWEATER,39,36.29,1
2023-11-19,GATHERED_WAIST_KNIT_SWEATER,41,40.9,1
2023-11-20,GATHERED_WAIST_KNIT_SWEATER,40,37.74,1
2023-11-21,GATHERED_WAIST_KNIT_SWEATER,32,38.51,1
2023-11-22,GATHERED_WAIST_KNIT_SWEATER,75,38.53,1
2023-11-23,GATHERED_WAIST_KNIT_SWEATER,102,37.43,1
2023-11-24,GATHERED_WAIST_KNIT_SWEATER,139,37.51,1
2023-11-25,GATHERED_WAIST_KNIT_SWEATER,153,41.84,1
2023-11-26,GATHERED_WAIST_KNIT_SWEATER,148,36.78,1
2023-11-27,GATHERED_WAIST_KNIT_SWEATER,108,39.74,1
2023-11-28,GATHERED_WAIST_KNIT_SWEATER,75,40.64,1
2023-11-29,GATHERED_WAIST_KNIT_SWEATER,47,39.96,1
2023-11-30,GATHERED_WAIST_KNIT_SWEATER,46,36.76,1
2023-12-01,GATHERED_WAIST_KNIT_SWEATER,45,42.67,1
2023-12-02,GATHERED_WAIST_KNIT_SWEATER,58,39.88,1
2023-12-03,GATHERED_WAIST_KNIT_SWEATER,50,41.91,1
2023-12-04,GATHERED_WAIST_KNIT_SWEATER,28,37.76,1
2023-12-05,GATHERED_WAIST_KNIT_SWEATER,52,38.47,1
2023-12-06,GATHERED_WAIST_KNIT_SWEATER,55,36.43,1
2023-12-07,GATHERED_WAIST_KNIT_SWEATER,56,37.23,1
2023-12-08,GATHERED_WAIST_KNIT_SWEATER,36,42.24,1
2023-12-09,GATHERED_WAIST_KNIT_SWEATER,57,37.59,1
2023-12-10,GATHERED_WAIST_KNIT_SWEATER,64,42.64,1
2023-12-11,GATHERED_WAIST_KNIT_SWEATER,41,40.49,1
2023-12-12,GATHERED_WAIST_KNIT_SWEATER,61,39.74,1
2023-12-13,GATHERED_WAIST_KNIT_SWEATER,43,39.0,1
2023-12-14,GATHERED_WAIST_KNIT_SWEATER,46,41.91,1
2023-12-15,GATHERED_WAIST_KNIT_SWEATER,132,39.02,1
2023-12-16,GATHERED_WAIST_KNIT_SWEATER,159,39.4,1
2023-12-17,GATHERED_WAIST_KNIT_SWEATER,99,40.04,1
2023-12-18,GATHERED_WAIST_KNIT_SWEATER,75,38.41,1
2023-12-19,GATHERED_WAIST_KNIT_SWEATER,96,42.73,1
2023-12-20,GATHERED_WAIST_KNIT_SWEATER,105,40.66,1
2023-12-21,GATHERED_WAIST_KNIT_SWEATER,74,42.67,1
2023-12-22,GATHERED_WAIST_KNIT_SWEATER,90,39.85,1
2023-12-23,GATHERED_WAIST_KNIT_SWEATER,78,37.15,1
2023-12-24,GATHERED_WAIST_KNIT_SWEATER,111,36.04,1
2023-12-25,GATHERED_WAIST_KNIT_SWEATER,39,40.25,1
2023-12-26,GATHERED_WAIST_KNIT_SWEATER,40,42.16,1
2023-12-27,GATHERED_WAIST_KNIT_SWEATER,46,38.94,1
2023-12-28,GATHERED_WAIST_KNIT_SWEATER,42,38.75,1
2023-12-29,GATHERED_WAIST_KNIT_SWEATER,42,40.12,1
2023-12-30,GATHERED_WAIST_KNIT_SWEATER,46,36.21,1
2023-12-31,GATHERED_WAIST_KNIT_SWEATER,75,38.78,1
2024-01-01,GATHERED_WAIST_KNIT_SWEATER,89,37.88,1
2024-01-02,GATHERED_WAIST_KNIT_SWEATER,64,39.88,1
2024-01-03,GATHERED_WAIST_KNIT_SWEATER,72,37.54,1
2024-01-04,GATHERED_WAIST_KNIT_SWEATER,89,42.61,1
2024-01-05,GATHERED_WAIST_KNIT_SWEATER,91,36.53,1
2024-01-06,GATHERED_WAIST_KNIT_SWEATER,95,36.29,1
2024-01-07,GATHERED_WAIST_KNIT_SWEATER,77,39.73,1
2024-01-08,GATHERED_WAIST_KNIT_SWEATER,24,40.03,1
2024-01-09,GATHERED_WAIST_KNIT_SWEATER,44,37.0,1
2024-01-10,GATHERED_WAIST_KNIT_SWEATER,48,38.52,1
2024-01-11,GATHERED_WAIST_KNIT_SWEATER,42,36.17,1
2024-01-12,GATHERED_WAIST_KNIT_SWEATER,54,40.93,1
2024-01-13,GATHERED_WAIST_KNIT_SWEATER,41,42.29,1
2024-01-14,GATHERED_WAIST_KNIT_SWEATER,77,38.06,1
2024-01-15,GATHERED_WAIST_KNIT_SWEATER,26,40.76,1
2024-01-16,GATHERED_WAIST_KNIT_SWEATER,45,40.76,1
2024-01-17,GATHERED_WAIST_KNIT_SWEATER,39,41.23,1
2024-01-18,GATHERED_WAIST_KNIT_SWEATER,42,40.75,1
2024-01-19,GATHERED_WAIST_KNIT_SWEATER,59,42.15,1
2024-01-20,GATHERED_WAIST_KNIT_SWEATER,77,39.29,1
2024-01-21,GATHERED_WAIST_KNIT_SWEATER,43,38.3,1
2024-01-22,GATHERED_WAIST_KNIT_SWEATER,25,42.04,1
2024-01-23,GATHERED_WAIST_KNIT_SWEATER,44,41.84,1
2024-01-24,GATHERED_WAIST_KNIT_SWEATER,50,41.53,1
2024-01-25,GATHERED_WAIST_KNIT_SWEATER,32,41.42,1
2024-01-26,GATHERED_WAIST_KNIT_SWEATER,42,42.14,1
2024-01-27,GATHERED_WAIST_KNIT_SWEATER,63,38.26,1
2024-01-28,GATHERED_WAIST_KNIT_SWEATER,67,40.19,1
2024-01-29,GATHERED_WAIST_KNIT_SWEATER,45,39.01,1
2024-01-30,GATHERED_WAIST_KNIT_SWEATER,58,41.45,1
2024-01-31,GATHERED_WAIST_KNIT_SWEATER,33,40.42,1
2024-02-01,GATHERED_WAIST_KNIT_SWEATER,32,49.08,0
2024-02-02,GATHERED_WAIST_KNIT_SWEATER,34,49.57,0
2024-02-03,GATHERED_WAIST_KNIT_SWEATER,29,45.72,0
2024-02-04,GATHERED_WAIST_KNIT_SWEATER,30,47.8,0
2024-02-05,GATHERED_WAIST_KNIT_SWEATER,29,49.95,0
2024-02-06,GATHERED_WAIST_KNIT_SWEATER,25,45.57,0
2024-02-07,GATHERED_WAIST_KNIT_SWEATER,16,45.9,0
2024-02-08,GATHERED_WAIST_KNIT_SWEATER,21,48.13,0
2024-02-09,GATHERED_WAIST_KNIT_SWEATER,43,46.34,0
2024-02-10,GATHERED_WAIST_KNIT_SWEATER,42,50.13,0
2024-02-11,GATHERED_WAIST_KNIT_SWEATER,26,45.75,0
2024-02-12,GATHERED_WAIST_KNIT_SWEATER,24,48.21,0
2024-02-13,GATHERED_WAIST_KNIT_SWEATER,32,47.9,0
2024-02-14,GATHERED_WAIST_KNIT_SWEATER,18,49.9,0
2024-02-15,GATHERED_WAIST_KNIT_SWEATER,32,47.45,0
2024-02-16,GATHERED_WAIST_KNIT_SWEATER,33,46.91,0
2024-02-17,GATHERED_WAIST_KNIT_SWEATER,29,48.02,0
2024-02-18,GATHERED_WAIST_KNIT_SWEATER,38,49.3,0
2024-02-19,GATHERED_WAIST_KNIT_SWEATER,24,48.74,0
2023-08-24,HIKING_BOOTS,22,81.2,0
2023-08-25,HIKING_BOOTS,12,81.33,0
2023-08-26,HIKING_BOOTS,16,82.93,0
2023-08-27,HIKING_BOOTS,23,76.3,0
2023-08-28,HIKING_BOOTS,13,77.95,0
2023-08-29,HIKING_BOOTS,14,77.67,0
2023-08-30,HIKING_BOOTS,20,77.82,0
2023-08-31,HIKING_BOOTS,14,81.96,0
2023-09-01,HIKING_BOOTS,14,79.19,0
2023-09-02,HIKING_BOOTS,23,77.58,0
2023-09-03,HIKING_BOOTS,19,83.37,0
2023-09-04,HIKING_BOOTS,12,78.33,0
2023-09-05,HIKING_BOOTS,16,81.43,0
2023-09-06,HIKING_BOOTS,16,83.62,0
2023-09-07,HIKING_BOOTS,11,81.27,0
2023-09-08,HIKING_BOOTS,15,81.73,0
2023-09-09,HIKING_BOOTS,13,79.94,0
2023-09-10,HIKING_BOOTS,19,78.4,0
2023-09-11,HIKING_BOOTS,16,81.86,0
2023-09-12,HIKING_BOOTS,11,77.76,0
2023-09-13,HIKING_BOOTS,9,77.49,0
2023-09-14,HIKING_BOOTS,12,82.16,0
2023-09-15,HIKING_BOOTS,15,81.91,0
2023-09-16,HIKING_BOOTS,20,83.07,0
2023-09-17,HIKING_BOOTS,16,83.55,0
2023-09-18,HIKING_BOOTS,12,78.91,0
2023-09-19,HIKING_BOOTS,12,79.79,0
2023-09-20,HIKING_BOOTS,13,76.78,0
2023-09-21,HIKING_BOOTS,11,82.37,0
2023-09-22,HIKING_BOOTS,12,82.9,0
2023-09-23,HIKING_BOOTS,19,82.75,0
2023-09-24,HIKING_BOOTS,15,82.01,0
2023-09-25,HIKING_BOOTS,12,83.46,0
2023-09-26,HIKING_BOOTS,11,81.36,0
2023-09-27,HIKING_BOOTS,13,81.06,0
2023-09-28,HIKING_BOOTS,7,79.98,0
2023-09-29,HIKING_BOOTS,14,82.32,0
2023-09-30,HIKING_BOOTS,14,82.79,0
2023-10-01,HIKING_BOOTS,21,81.91,0
2023-10-02,HIKING_BOOTS,8,82.39,0
2023-10-03,HIKING_BOOTS,12,82.76,0
2023-10-04,HIKING_BOOTS,14,76.96,0
2023-10-05,HIKING_BOOTS,15,81.32,0
2023-10-06,HIKING_BOOTS,17,77.92,0
2023-10-07,HIKING_BOOTS,17,76.33,0
2023-10-08,HIKING_BOOTS,17,81.64,0
2023-10-09,HIKING_BOOTS,14,78.97,0
2023-10-10,HIKING_BOOTS,13,77.25,0
2023-10-11,HIKING_BOOTS,13,77.42,0
2023-10-12,HIKING_BOOTS,16,81.66,0
2023-10-13,HIKING_BOOTS,23,79.59,0
2023-10-14,HIKING_BOOTS,18,82.53,0
2023-10-15,HIKING_BOOTS,19,76.75,0
2023-10-16,HIKING_BOOTS,13,82.61,0
2023-10-17,HIKING_BOOTS,17,78.81,0
2023-10-18,HIKING_BOOTS,16,82.93,0
2023-10-19,HIKING_BOOTS,12,79.16,0
2023-10-20,HIKING_BOOTS,17,82.99,0
2023-10-21,HIKING_BOOTS,21,78.07,0
2023-10-22,HIKING_BOOTS,23,77.89,0
2023-10-23,HIKING_BOOTS,11,82.1,0
2023-10-24,HIKING_BOOTS,15,79.05,0
2023-10-25,HIKING_BOOTS,15,78.85,0
2023-10-26,HIKING_BOOTS,14,78.76,0
2023-10-27,HIKING_BOOTS,17,79.43,0
2023-10-28,HIKING_BOOTS,11,82.94,0
2023-10-29,HIKING_BOOTS,30,77.01,0
2023-10-30,HIKING_BOOTS,18,83.76,0
2023-10-31,HIKING_BOOTS,14,81.2,0
2023-11-01,HIKING_BOOTS,23,64.9,1
2023-11-02,HIKING_BOOTS,20,69.76,1
2023-11-03,HIKING_BOOTS,31,64.95,1
2023-11-04,HIKING_BOOTS,36,66.07,1
2023-11-05,HIKING_BOOTS,25,67.07,1
2023-11-06,HIKING_BOOTS,27,64.06,1
2023-11-07,HIKING_BOOTS,21,62.37,1
2023-11-08,HIKING_BOOTS,20,61.37,1
2023-11-09,HIKING_BOOTS,24,68.6,1
2023-11-10,HIKING_BOOTS,25,66.07,1
2023-11-11,HIKING_BOOTS,30,64.42,1
2023-11-12,HIKING_BOOTS,30,60.35,1
2023-11-13,HIKING_BOOTS,26,62.71,1
2023-11-14,HIKING_BOOTS,28,64.01,1
2023-11-15,HIKING_BOOTS,23,68.02,1
2023-11-16,HIKING_BOOTS,27,65.72,1
2023-11-17,HIKING_BOOTS,33,68.97,1
2023-11-18,HIKING_BOOTS,33,70.2,1
2023-11-19,HIKING_BOOTS,31,68.39,1
2023-11-20,HIKING_BOOTS,24,63.97,1
2023-11-21,HIKING_BOOTS,26,59.93,1
2023-11-22,HIKING_BOOTS,60,63.42,1
2023-11-23,HIKING_BOOTS,46,70.42,1
2023-11-24,HIKING_BOOTS,73,71.35,1
2023-11-25,HIKING_BOOTS,68,63.5,1
2023-11-26,HIKING_BOOTS,68,67.53,1
2023-11-27,HIKING_BOOTS,47,70.82,1
2023-11-28,HIKING_BOOTS,61,71.38,1
2023-11-29,HIKING_BOOTS,27,70.23,1
2023-11-30,HIKING_BOOTS,34,71.13,1
2023-12-01,HIKING_BOOTS,36,69.75,1
2023-12-02,HIKING_BOOTS,35,63.39,1
2023-12-03,HIKING_BOOTS,30,64.64,1
2023-12-04,HIKING_BOOTS,27,61.93,1
2023-12-05,HIKING_BOOTS,23,65.96,1
2023-12-06,HIKING_BOOTS,36,61.79,1
2023-12-07,HIKING_BOOTS,37,60.97,1
2023-12-08,HIKING_BOOTS,29,63.21,1
2023-12-09,HIKING_BOOTS,42,71.35,1
2023-12-10,HIKING_BOOTS,41,61.62,1
2023-12-11,HIKING_BOOTS,26,61.23,1
2023-12-12,HIKING_BOOTS,42,64.03,1
2023-12-13,HIKING_BOOTS,27,62.23,1
2023-12-14,HIKING_BOOTS,29,69.61,1
2023-12-15,HIKING_BOOTS,66,63.68,1
2023-12-16,HIKING_BOOTS,79,69.69,1
2023-12-17,HIKING_BOOTS,49,62.28,1
2023-12-18,HIKING_BOOTS,53,68.27,1
2023-12-19,HIKING_BOOTS,91,62.37,1
2023-12-20,HIKING_BOOTS,65,68.12,1
2023-12-21,HIKING_BOOTS,68,63.71,1
2023-12-22,HIKING_BOOTS,58,60.89,1
2023-12-23,HIKING_BOOTS,47,61.0,1
2023-12-24,HIKING_BOOTS,52,63.61,1
2023-12-25,HIKING_BOOTS,29,61.86,1
2023-12-26,HIKING_BOOTS,39,66.48,1
2023-12-27,HIKING_BOOTS,28,66.56,1
2023-12-28,HIKING_BOOTS,28,70.91,1
2023-12-29,HIKING_BOOTS,31,64.38,1
2023-12-30,HIKING_BOOTS,46,68.77,1
2023-12-31,HIKING_BOOTS,40,70.48,1
2024-01-01,HIKING_BOOTS,24,68.84,1
2024-01-02,HIKING_BOOTS,52,64.03,1
2024-01-03,HIKING_BOOTS,31,70.83,1
2024-01-04,HIKING_BOOTS,55,69.65,1
2024-01-05,HIKING_BOOTS,50,69.44,1
2024-01-06,HIKING_BOOTS,92,68.81,1
2024-01-07,HIKING_BOOTS,72,64.74,1
2024-01-08,HIKING_BOOTS,26,65.32,1
2024-01-09,HIKING_BOOTS,41,62.16,1
2024-01-10,HIKING_BOOTS,23,66.47,1
2024-01-11,HIKING_BOOTS,34,65.71,1
2024-01-12,HIKING_BOOTS,27,71.52,1
2024-01-13,HIKING_BOOTS,41,65.62,1
2024-01-14,HIKING_BOOTS,48,66.22,1
2024-01-15,HIKING_BOOTS,25,61.4,1
2024-01-16,HIKING_BOOTS,19,59.94,1
2024-01-17,HIKING_BOOTS,31,66.52,1
2024-01-18,HIKING_BOOTS,30,68.65,1
2024-01-19,HIKING_BOOTS,41,71.62,1
2024-01-20,HIKING_BOOTS,45,64.02,1
2024-01-21,HIKING_BOOTS,37,69.7,1
2024-01-22,HIKING_BOOTS,22,64.64,1
2024-01-23,HIKING_BOOTS,27,70.35,1
2024-01-24,HIKING_BOOTS,31,69.23,1
2024-01-25,HIKING_BOOTS,30,61.91,1
2024-01-26,HIKING_BOOTS,26,66.34,1
2024-01-27,HIKING_BOOTS,34,60.42,1
2024-01-28,HIKING_BOOTS,31,66.63,1
2024-01-29,HIKING_BOOTS,22,71.35,1
2024-01-30,HIKING_BOOTS,41,71.07,1
2024-01-31,HIKING_BOOTS,25,63.55,1
2024-02-01,HIKING_BOOTS,19,80.16,0
2024-02-02,HIKING_BOOTS,28,77.23,0
2024-02-03,HIKING_BOOTS,28,78.94,0
2024-02-04,HIKING_BOOTS,24,81.72,0
2024-02-05,HIKING_BOOTS,15,83.28,0
2024-02-06,HIKING_BOOTS,19,77.44,0
2024-02-07,HIKING_BOOTS,22,81.23,0
2024-02-08,HIKING_BOOTS,21,79.82,0
2024-02-09,HIKING_BOOTS,25,80.13,0
2024-02-10,HIKING_BOOTS,22,77.48,0
2024-02-11,HIKING_BOOTS,12,82.34,0
2024-02-12,HIKING_BOOTS,19,79.4,0
2024-02-13,HIKING_BOOTS,14,78.12,0
2024-02-14,HIKING_BOOTS,10,83.36,0
2024-02-15,HIKING_BOOTS,18,83.28,0
2024-02-16,HIKING_BOOTS,11,81.79,0
2024-02-17,HIKING_BOOTS,21,76.2,0
2024-02-18,HIKING_BOOTS,12,83.26,0
2024-02-19,HIKING_BOOTS,12,76.0,0
2023-08-24,LONGLINE_QUILTED_JACKET,9,171.74,0
2023-08-25,LONGLINE_QUILTED_JACKET,12,168.41,0
2023-08-26,LONGLINE_QUILTED_JACKET,11,163.74,0
2023-08-27,LONGLINE_QUILTED_JACKET,18,169.13,0
2023-08-28,LONGLINE_QUILTED_JACKET,11,172.98,0
2023-08-29,LONGLINE_QUILTED_JACKET,10,171.77,0
2023-08-30,LONGLINE_QUILTED_JACKET,11,169.01,0
2023-08-31,LONGLINE_QUILTED_JACKET,9,175.66,0
2023-09-01,LONGLINE_QUILTED_JACKET,13,163.05,0
2023-09-02,LONGLINE_QUILTED_JACKET,8,173.16,0
2023-09-03,LONGLINE_QUILTED_JACKET,18,176.04,0
2023-09-04,LONGLINE_QUILTED_JACKET,10,172.47,0
2023-09-05,LONGLINE_QUILTED_JACKET,9,160.57,0
2023-09-06,LONGLINE_QUILTED_JACKET,14,162.58,0
2023-09-07,LONGLINE_QUILTED_JACKET,15,167.6,0
2023-09-08,LONGLINE_QUILTED_JACKET,14,172.9,0
2023-09-09,LONGLINE_QUILTED_JACKET,12,163.8,0
2023-09-10,LONGLINE_QUILTED_JACKET,15,174.75,0
2023-09-11,LONGLINE_QUILTED_JACKET,11,162.54,0
2023-09-12,LONGLINE_QUILTED_JACKET,12,177.28,0
2023-09-13,LONGLINE_QUILTED_JACKET,9,170.36,0
2023-09-14,LONGLINE_QUILTED_JACKET,13,175.83,0
2023-09-15,LONGLINE_QUILTED_JACKET,17,163.73,0
2023-09-16,LONGLINE_QUILTED_JACKET,12,171.11,0
2023-09-17,LONGLINE_QUILTED_JACKET,12,165.84,0
2023-09-18,LONGLINE_QUILTED_JACKET,9,163.57,0
2023-09-19,LONGLINE_QUILTED_JACKET,12,164.7,0
2023-09-20,LONGLINE_QUILTED_JACKET,15,168.13,0
2023-09-21,LONGLINE_QUILTED_JACKET,15,176.96,0
2023-09-22,LONGLINE_QUILTED_JACKET,12,167.95,0
2023-09-23,LONGLINE_QUILTED_JACKET,17,163.21,0
2023-09-24,LONGLINE_QUILTED_JACKET,20,172.22,0
2023-09-25,LONGLINE_QUILTED_JACKET,16,175.59,0
2023-09-26,LONGLINE_QUILTED_JACKET,14,167.99,0
2023-09-27,LONGLINE_QUILTED_JACKET,14,168.81,0
2023-09-28,LONGLINE_QUILTED_JACKET,15,170.74,0
2023-09-29,LONGLINE_QUILTED_JACKET,15,166.07,0
2023-09-30,LONGLINE_QUILTED_JACKET,18,171.08,0
2023-10-01,LONGLINE_QUILTED_JACKET,14,167.96,0
2023-10-02,LONGLINE_QUILTED_JACKET,13,164.99,0
2023-10-03,LONGLINE_QUILTED_JACKET,19,169.25,0
2023-10-04,LONGLINE_QUILTED_JACKET,15,163.93,0
2023-10-05,LONGLINE_QUILTED_JACKET,21,161.77,0
2023-10-06,LONGLINE_QUILTED_JACKET,14,163.04,0
2023-10-07,LONGLINE_QUILTED_JACKET,28,172.66,0
2023-10-08,LONGLINE_QUILTED_JACKET,28,171.86,0
2023-10-09,LONGLINE_QUILTED_JACKET,23,161.2,0
2023-10-10,LONGLINE_QUILTED_JACKET,17,171.05,0
2023-10-11,LONGLINE_QUILTED_JACKET,19,166.59,0
2023-10-12,LONGLINE_QUILTED_JACKET,25,165.24,0
2023-10-13,LONGLINE_QUILTED_JACKET,28,175.27,0
2023-10-14,LONGLINE_QUILTED_JACKET,31,166.34,0
2023-10-15,LONGLINE_QUILTED_JACKET,27,175.47,0
2023-10-16,LONGLINE_QUILTED_JACKET,22,169.47,0
2023-10-17,LONGLINE_QUILTED_JACKET,31,173.21,0
2023-10-18,LONGLINE_QUILTED_JACKET,23,176.85,0
2023-10-19,LONGLINE_QUILTED_JACKET,21,170.94,0
2023-10-20,LONGLINE_QUILTED_JACKET,27,168.7,0
2023-10-21,LONGLINE_QUILTED_JACKET,28,173.18,0
2023-10-22,LONGLINE_QUILTED_JACKET,26,165.82,0
2023-10-23,LONGLINE_QUILTED_JACKET,21,161.77,0
2023-10-24,LONGLINE_QUILTED_JACKET,19,175.44,0
2023-10-25,LONGLINE_QUILTED_JACKET,24,176.37,0
2023-10-26,LONGLINE_QUILTED_JACKET,15,172.01,0
2023-10-27,LONGLINE_QUILTED_JACKET,33,166.36,0
2023-10-28,LONGLINE_QUILTED_JACKET,24,165.24,0
2023-10-29,LONGLINE_QUILTED_JACKET,21,161.38,0
2023-10-30,LONGLINE_QUILTED_JACKET,24,161.07,0
2023-10-31,LONGLINE_QUILTED_JACKET,29,169.63,0
2023-11-01,LONGLINE_QUILTED_JACKET,24,174.76,0
2023-11-02,LONGLINE_QUILTED_JACKET,22,164.56,0
2023-11-03,LONGLINE_QUILTED_JACKET,25,168.11,0
2023-11-04,LONGLINE_QUILTED_JACKET,31,169.91,0
2023-11-05,LONGLINE_QUILTED_JACKET,30,176.28,0
2023-11-06,LONGLINE_QUILTED_JACKET,19,176.33,0
2023-11-07,LONGLINE_QUILTED_JACKET,19,169.72,0
2023-11-08,LONGLINE_QUILTED_JACKET,18,160.56,0
2023-11-09,LONGLINE_QUILTED_JACKET,24,174.24,0
2023-11-10,LONGLINE_QUILTED_JACKET,29,176.01,0
2023-11-11,LONGLINE_QUILTED_JACKET,27,164.08,0
2023-11-12,LONGLINE_QUILTED_JACKET,28,170.75,0
2023-11-13,LONGLINE_QUILTED_JACKET,22,163.32,0
2023-11-14,LONGLINE_QUILTED_JACKET,20,168.38,0
2023-11-15,LONGLINE_QUILTED_JACKET,30,170.68,0
2023-11-16,LONGLINE_QUILTED_JACKET,28,165.66,0
2023-11-17,LONGLINE_QUILTED_JACKET,25,171.74,0
2023-11-18,LONGLINE_QUILTED_JACKET,36,162.72,0
2023-11-19,LONGLINE_QUILTED_JACKET,27,167.74,0
2023-11-20,LONGLINE_QUILTED_JACKET,25,164.98,0
2023-11-21,LONGLINE_QUILTED_JACKET,21,175.45,0
2023-11-22,LONGLINE_QUILTED_JACKET,81,128.97,1
2023-11-23,LONGLINE_QUILTED_JACKET,47,144.83,1
2023-11-24,LONGLINE_QUILTED_JACKET,57,136.33,1
2023-11-25,LONGLINE_QUILTED_JACKET,83,144.98,1
2023-11-26,LONGLINE_QUILTED_JACKET,68,134.97,1
2023-11-27,LONGLINE_QUILTED_JACKET,61,127.4,1
2023-11-28,LONGLINE_QUILTED_JACKET,62,139.89,1
2023-11-29,LONGLINE_QUILTED_JACKET,27,168.25,0
2023-11-30,LONGLINE_QUILTED_JACKET,15,176.17,0
2023-12-01,LONGLINE_QUILTED_JACKET,30,160.96,0
2023-12-02,LONGLINE_QUILTED_JACKET,44,164.26,0
2023-12-03,LONGLINE_QUILTED_JACKET,51,167.8,0
2023-12-04,LONGLINE_QUILTED_JACKET,29,160.56,0
2023-12-05,LONGLINE_QUILTED_JACKET,32,176.38,0
2023-12-06,LONGLINE_QUILTED_JACKET,25,165.0,0
2023-12-07,LONGLINE_QUILTED_JACKET,24,161.19,0
2023-12-08,LONGLINE_QUILTED_JACKET,27,162.36,0
2023-12-09,LONGLINE_QUILTED_JACKET,34,172.71,0
2023-12-10,LONGLINE_QUILTED_JACKET,33,160.9,0
2023-12-11,LONGLINE_QUILTED_JACKET,27,164.32,0
2023-12-12,LONGLINE_QUILTED_JACKET,20,169.27,0
2023-12-13,LONGLINE_QUILTED_JACKET,26,164.83,0
2023-12-14,LONGLINE_QUILTED_JACKET,17,166.99,0
2023-12-15,LONGLINE_QUILTED_JACKET,73,172.85,0
2023-12-16,LONGLINE_QUILTED_JACKET,82,162.16,0
2023-12-17,LONGLINE_QUILTED_JACKET,39,167.54,0
2023-12-18,LONGLINE_QUILTED_JACKET,60,172.24,0
2023-12-19,LONGLINE_QUILTED_JACKET,44,175.24,0
2023-12-20,LONGLINE_QUILTED_JACKET,51,168.4,0
2023-12-21,LONGLINE_QUILTED_JACKET,65,170.94,0
2023-12-22,LONGLINE_QUILTED_JACKET,61,160.78,0
2023-12-23,LONGLINE_QUILTED_JACKET,68,172.35,0
2023-12-24,LONGLINE_QUILTED_JACKET,86,167.67,0
2023-12-25,LONGLINE_QUILTED_JACKET,15,167.49,0
2023-12-26,LONGLINE_QUILTED_JACKET,26,163.87,0
2023-12-27,LONGLINE_QUILTED_JACKET,27,161.49,0
2023-12-28,LONGLINE_QUILTED_JACKET,21,177.0,0
2023-12-29,LONGLINE_QUILTED_JACKET,41,163.82,0
2023-12-30,LONGLINE_QUILTED_JACKET,28,160.69,0
2023-12-31,LONGLINE_QUILTED_JACKET,28,174.73,0
2024-01-01,LONGLINE_QUILTED_JACKET,48,143.32,1
2024-01-02,LONGLINE_QUILTED_JACKET,64,143.16,1
2024-01-03,LONGLINE_QUILTED_JACKET,39,140.68,1
2024-01-04,LONGLINE_QUILTED_JACKET,49,129.4,1
2024-01-05,LONGLINE_QUILTED_JACKET,58,134.78,1
2024-01-06,LONGLINE_QUILTED_JACKET,45,130.57,1
2024-01-07,LONGLINE_QUILTED_JACKET,60,139.19,1
2024-01-08,LONGLINE_QUILTED_JACKET,32,174.89,0
2024-01-09,LONGLINE_QUILTED_JACKET,29,164.91,0
2024-01-10,LONGLINE_QUILTED_JACKET,41,175.51,0
2024-01-11,LONGLINE_QUILTED_JACKET,21,165.1,0
2024-01-12,LONGLINE_QUILTED_JACKET,37,174.12,0
2024-01-13,LONGLINE_QUILTED_JACKET,41,167.22,0
2024-01-14,LONGLINE_QUILTED_JACKET,36,168.87,0
2024-01-15,LONGLINE_QUILTED_JACKET,24,169.63,0
2024-01-16,LONGLINE_QUILTED_JACKET,35,161.38,0
2024-01-17,LONGLINE_QUILTED_JACKET,25,162.47,0
2024-01-18,LONGLINE_QUILTED_JACKET,32,167.5,0
2024-01-19,LONGLINE_QUILTED_JACKET,43,163.57,0
2024-01-20,LONGLINE_QUILTED_JACKET,46,161.9,0
